time,user_name,user_color,message
216,molinadalmau191,,"Holaaa buenos días a todos desde Puerto Rico 🇵🇷🇵🇷🇵🇷🫶🏻"
217,twzsalet,#FF69B4,"VAMOS PIO FC SI SE PUEDE"
217,sebas_090712,#FF0000,"PPP"
217,dieegoolopezz,,"Alguien mas no tiene un equipo favorito claro?"
218,brian_avr19,,"PPP"
220,s3baltik,#0000FF,"vamo la cums league"
221,ismaelitus,,"Mexicanos madrugando 💀"
221,zairjpg,#00FF7F,"AlienDance"
221,julanlop,,"Vamossss"
222,sebas_090712,#FF0000,"Pio"
223,yovngnexuz,#FF0000,"PPP"
223,shayd1209,,"PPP"
224,helverduler0,#00FF7F,"si"
224,delwinc99,,"kleagueEscudo kleagueEscudo kleagueEscudo kleagueEscudo kleagueEscudo kleagueEscudo kleagueEscudo kleagueEscudo"
224,dremurke,#31CCAF,"La kinli"
225,lfmrgato,,"lololo lorolorolorolorolorlo"
225,evelin_gg_,#00FF7F,"PPP"
226,solfuert,,"Navaroooooooosaaaaaa"
226,twzsalet,#FF69B4,"PPP"
226,zairjpg,#00FF7F,"PartyParrot"
227,sekuestrario,,"Al turronnn"
227,valyulix,,"rivers41Pio rivers41Pio rivers41Pio r"
228,walkerelite0,#DAA520,"LAKINLI LAKINLI LAKINLI LAKINLI"
229,ramongda72,#FF0000,"jijantesfcESCUDO jijantesfcESCUDO jijantesfcESCUDO"
229,esther24tete,#FF69B4,"rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio"
229,miqueas_cabello,,"Xb"
230,elvis_24k,,"FootYellow"
230,julanlop,,"!partidos"
230,asturian0,#0000FF,"kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo"
231,kaponi4k,,"!horarios"
232,keko2505,,"Toma toma tomaaa ibaiLando ibaiLando ibaiLando ibaiLando ibaiLando"
232,oppenheimer7_7,#FF0000,"illojuanPera"
232,valyulix,,"rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio"
234,chembiitooooooo,,"Vamoooooooooos"
234,lacardi_,#1E90FF,"Puro kikiriki a estas hr 😖😴😴"
234,biibiii01,,"Hoy gana Jujantes"
235,gabooking11,,"Porcino vs motoreles"
235,evelin_gg_,#00FF7F,"Hoy se gana"
235,katyuska5,,"PPP"
237,zonricz_garraz,,"Pioooooooo!!!"
237,sr_chocolat,#FF00D0,"que hora es en mexico mis reyes"
237,diegooogm,#00FF7F,"PPP"
237,luisanajasmin,,"PPP"
237,moobot,#54BC75," kleagueLogo CAMISETAS OFICIALES EN: https://store.kingsleague.pro"
237,dariopose,#008000,"Ppp"
239,cecilia_gg2,,"PPPALVMVVALV"
239,pikilewis,,"Cuales son los partidos !"
239,ale_chn20,#1E90FF,"PURO PINCHE PIO"
240,kevin_c545,#FF0000,"rivers41Pio rivers41Pio rivers41Pio rivers41Pio"
241,twzsalet,#FF69B4,"DALE PIOOOO"
241,abritos90,#9ACD32,"!partidos"
242,dustechno,#FF0000,"jijantesfcFregaito jijantesfcFregaito jijantesfcFregaito jijantesfcFregaito jijantesfcFregaito jijantesfcFregaito jijantesfcFregaito jijantesfcFregaito jijantesfcFregaito jijantesfcFregaito jijantesfcFregaito"
244,pauloorenzo13__,#8A2BE2,"kleagueEscudo kleagueEscudo"
244,lauvale20,,"rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio"
244,dremurke,#31CCAF,"LAKINLI LAKINLI LAKINLI LAKINLI"
245,leydi_ale29_gg,#8A2BE2,"Puro Pinche Pioooo VAMOOOOOOSSSSSS"
245,zarhina99,,"NewRecord"
245,zairjpg,#00FF7F,"💀"
249,lacardi_,#1E90FF,"Ppp"
249,moobot,#54BC75," En simyo encuentras siempre la tarifa que necesitas. Fibra300+Móvil 40GB por solo 35,99€, y si quieres más gigas pues ponle 100GB y si quieres más fibra pues ponle 500Mbps. También puedes añadir líneas adicionales a tu aire desde 3€. Así, sí: https://bit.ly/3WJHXPl"
250,alexomgyt12345,#00FF7F,"ppp"
250,walkerelite0,#DAA520,"PPP"
250,miqueas_cabello,,"OPAAAAAAAAAAA.  NAVAROSAAAAAA"
250,leandroidee7901,,"PPP 🇨🇱🇨🇱"
250,solfuert,,"Ppp"
251,strawvvi,#0000FF,"Fresco como lechuga para ver a Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio"
251,gael_rg_03,,"LionOfYara LionOfYara LionOfYara"
252,xxjhoel21xx,#00FF7F,"EMPIEZA LO CHIIIIIDOOO"
253,shotoher_decimovongola,#FF4500,"kleagueAniquiladores kleagueAniquiladores kleagueJijantes kleagueJijantes kleagueJijantes kleagueKunisports kleagueKunisports"
255,vrl017,,"PPP"
256,thegamers2yt,#00FF7F,"partidos?"
256,papocrack77,,"Xd"
256,fxzv__viiiii,,"PPP"
257,rekian90,#DAA520,"!partidos"
257,fernyyyyjr2,,"!horario"
258,cecilia_gg2,,"Ppp"
258,twzsalet,#FF69B4,"VAMOSSS CARAJO PIO"
258,japa16_gg,#008000,"rivers41Pio rivers41Pio rivers41Pio rivers41Pio"
259,joseandresmz,#008000,"Viva mi tri 🇪🇨"
259,leydi_ale29_gg,#8A2BE2,"VAMOOOSSS PIOOOOOO"
261,bielcrak,,"juanddAniquiladores juanddAniquiladores juanddAniquiladores juanddAniquiladores juanddAniquiladores juanddAniquiladores juanddAniquiladores"
262,moobot,#54BC75,"Lo mejor para el final: McDelivery. Pide el nuevo pack en Uber Eats"
262,josephsanz92,#403B98,"Venga pio"
262,southnoice,#FF0000,"@sr_chocolat 7:34pm"
263,urzaiz8,#8A2BE2,"urzaiz8 subscribed at Tier 1. They've subscribed for 3 months! HOY EL PORCINOS LLEGA AL Nº1"
263,japa16_gg,#008000,"Vamooos pioooo"
263,samueloje,,"vamooos KUNISPORTS"
263,shayd1209,,"PPP"
264,fernyyyyjr2,,"!horarios"
265,twzsalet,#FF69B4,"VAMOS PIOOO"
265,mezcladin,#00CFFF,"la kinli la kinli la kinli illo wely !"
266,aiden_007,#FF0000,"kleagueEscudo kleagueEscudo kleagueEscudo kleagueEscudo"
266,valyulix,,"rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio"
266,taniiss11,,"PURO PINCHE PIO"
266,keko2505,,"Puré pinche porcinos"
266,solfuert,,"PPP"
268,mario_3706,#8A2BE2,"OOOOOPPAAAAAAAA"
269,thegamers2yt,#00FF7F,"!partidos"
270,sebas_090712,#FF0000,"Hoy gana PPP a nulo mufa"
270,kevin_c545,#FF0000,"7:35 en México"
270,fernanda_blight,,"PPP"
270,sr_chocolat,#FF00D0,"@southnoice buen madrugon"
273,southnoice,#FF0000,"@sr_chocolat am*"
273,el_bromasxd09,#1E90FF,"TODO SE POR LA PATRONA VAMOS PIO PPP !!!"
273,japa16_gg,#008000,"rivers41Pio rivers41Pio rivers41Pio"
274,ttefred,#008000,"! horarios"
274,dieegoolopezz,,"Ppp puesto pal perreo"
274,chembiitooooooo,,"El Barrio papaaaaaaa"
275,jhordanagv,,"PPP"
276,favio3004,,"Son las 8 de la mañana no he dormido nada 🎸 PPP"
276,anabelen01027,,"PPP"
276,japa16_gg,#008000,"PPP"
276,nahu_ledesma1,#D2691E,"PPPALVMVVALV"
278,shake4529,,"b"
278,vrl017,,"Ppp"
278,ari_5410,,"Ppp"
279,sofia_23kt,,"Vamos pioooo"
279,valyulix,,"rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio"
279,limoncito_19,#0000FF,"kleaguePio kleaguePio kleaguePio"
280,leydi_ale29_gg,#8A2BE2,"PIO PIO PIO"
280,lauvale20,,"PPP"
281,s3baltik,#0000FF,"vamo real madri"
281,mukajy,,"kleagueEscudo kleagueLogo kleagueQueensLogo"
281,adriiics,,"¡partidos"
282,kt_off,#DAA520,"buenos dias"
283,somitha,,"PPP"
286,jimmy_cr,,"PPP"
287,3mblema,#0000FF,"ah bueno"
288,nidrevk,#00FF7F,"Quien jugará primero?"
288,anabelen01027,,"PIOOI"
288,walkerelite0,#DAA520,"Si hoy pierde Pio y Aniquiladores, pierde mi familia"
289,zonricz_garraz,,"Vamos Pioneta!!!! 😁😁"
289,twzsalet,#FF69B4,"PPPALVMLVALV"
289,zarhina99,,"TwitchUnity TwitchUnity TwitchUnity TwitchUnity TwitchUnity TwitchUnity TwitchUnity TwitchUnity"
291,keko2505,,"Puro pinche porcino ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino"
292,ttefred,#008000,"Quien juega primero?"
292,raulfarfan1234,,"Son las 5 de la mañana"
292,valyulix,,"rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio"
293,adriiics,,"! partidos"
294,ismaelitus,,"🇪🇦"
294,jesusvb16_,,"kleagueLogo kleagueLogo kleagueLogo"
294,dordokamaisu,#FF0000,"ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino"
294,dlcebroer,,"PPP"
294,razgriz_666,,"PPP"
295,ortizplays,#FF009B,"PPP"
295,mouiiiiii123,,"Vamos X kleagueLogo"
295,julanlop,,"oooppaaaaa@mario_3706"
295,aleik_11_yt,#DAA520,"d"
295,sofia_23kt,,"PURO PINCHE PIOOO"
297,raulfarfan1234,,"No dormí"
298,dremurke,#31CCAF,"Vamo kinli"
298,moobot,#54BC75," kleagueLogo CAMISETAS OFICIALES EN: https://store.kingsleague.pro"
298,el_diamante_blanco,#FF0000,"YA VA A EMPEZAR? YO SIGO EN EL AFTER"
298,urzaiz8,#8A2BE2,"kleaguePorcinos kleaguePorcinos kleaguePorcinos kleaguePorcinos kleaguePorcinos kleaguePorcinos kleaguePorcinos kleagueAdricontreras"
299,puppet05_,#B22222,"Saiyans🧡💙🧡💙"
301,josefinarodas123,#5F9EA0,"kleagueKunisports kleagueKunisports kleagueKunisports"
301,dorisxdo,,"HIIII"
302,favio3004,,"Buenos días ppp"
303,shake4529,,"kleagueLogo kleagueLogo"
304,adrianqsadaca,,"Ppp"
305,medven1022,#0000FF,"Se viene el puro pinche pio cabrones"
305,julanlop,,"jijantesfcFumadeta jijantesfcFumadeta jijantesfcFumadeta jijantesfcFumadeta"
306,leydi_ale29_gg,#8A2BE2,"DE LA PIONETA NO ME BAJOOOOOOO"
307,mukajy,,"juan4tLOVE s4p12HI_SG s4p12HI elandr23GG"
307,langelvn,#FF0000,"PPP"
307,el_saids,#0000FF,"Puro pinche barrio"
307,kevin_c545,#FF0000,"rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio"
307,nnunnno,#8A2BE2,"spursitoRayito spursitoRayito spursitoRayito spursitoRayito spursitoRayito"
308,valyulix,,"rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio"
308,dieegoolopezz,,"Soy mas de porcinos que de mi familia"
308,el_tepo_rules,,"PPP"
309,menemdemoledor,#00FF7F,"!partidos"
310,untacode5pesos,#DAA520,"empieza la kinli"
311,adriiics,,"!partidos"
311,r4joy,,"F1"
311,yovngnexuz,#FF0000,"Vamos triple P"
311,adrianqsadaca,,"PPP"
311,urzaiz8,#8A2BE2,"kleaguePorcinos kleaguePorcinos kleaguePorcinos kleaguePorcinos kleaguePorcinos kleagueIbai"
311,aleik_11_yt,#DAA520,"fdfd"
312,sr_chocolat,#FF00D0,"AlienDance"
313,nahu_ledesma1,#D2691E,"kleaguePio kleaguePio kleaguePio kleaguePio kleaguePio kleaguePio kleaguePio kleaguePio kleaguePio kleaguePio"
313,josefinarodas123,#5F9EA0,"kleagueXbuyer kleagueXbuyer kleagueXbuyer kleagueXbuyer"
313,moobot,#54BC75," Tu sofá, el partido de la Kings League Infojobs y el nuevo pack de McDonald’s, ¿algo más? 😜Pídelo con Uber Eats 🍔🍟🔥💚 Lo que tú quieras 💚 https://t.uber.com/mcd-es"
313,japa16_gg,#008000,"PPP rivers41Pio rivers41Pio rivers41Pio"
314,ulitalkko8,,"!horariokings"
314,moobot,#54BC75,"@ulitalkko8 Horarios de la 4ª jornada de la Kings League InfoJobs: 16h: kleagueXbuyer vs. kleaguePio | 17h: kleagueJijantes vs. kleagueLostroncos | 18h: kleagueUltimatemostoles vs. kleaguePorcinos | 19h: kleagueElbarrio vs. kleague1k | 20h: kleagueRayodebarcelona vs. kleagueSaiyans | 21h: kleagueKunisports vs. kleagueAniquiladores"
314,dlcebroer,,"ppp"
314,santiiago_gg,#9ACD32,"!partidos"
314,jonarueda,,"Vamos pio"
314,ale_chn20,#1E90FF,"PPPALVMLVALV"
315,pikilewis,,"Esa música me pone muy violento"
315,kt_off,#DAA520,"yo igual sin dormir xD"
315,petegarsant,#0000FF,"jijantesfcESCUDO jijantesfcESCUDO jijantesfcESCUDO jijantesfcESCUDO jijantesfcESCUDO jijantesfcESCUDO jijantesfcESCUDO jijantesfcESCUDO jijantesfcESCUDO jijantesfcESCUDO jijantesfcESCUDO"
316,keko2505,,"ibaiPeeporcino ibaiPeeporcino ibaiPeeporcino"
316,walkerelite0,#DAA520,"Punchi Punchi Punchi"
318,fernanda_blight,,"PPP"
318,s3baltik,#0000FF,"lakinlilakinlilakinli"
318,aleik_11_yt,#DAA520,"fdfdf"
318,juanr1707,,"kleagueEscudo kleagueEscudo kleagueEscudo"
319,nahu_ledesma1,#D2691E,"kleaguePio kleaguePio kleaguePio kleaguePio kleaguePio kleaguePio kleaguePio kleaguePio kleaguePio kleaguePio kleaguePio kleaguePio kleaguePio kleaguePeepoPio kleaguePeepoPio kleaguePeepoPio kleaguePeepoPio kleaguePeepoPio kleaguePeepoPio kleaguePeepoPio kleaguePeepoPio kleaguePeepoPio kleaguePeepoPio kleaguePeepoPio kleaguePeepoPio"
320,saamuuu_10,#8A2BE2,"kleagueXbuyer kleagueXbuyer kleagueXbuyer kleagueXbuyer kleagueXbuyer kleagueXbuyer kleagueXbuyer kleagueXbuyer kleagueXbuyer kleagueXbuyer"
322,eduarzo502,#8A2BE2,"Ppp"
322,moobot,#54BC75," ¿Ese gol no lo has visto venir? Di adiós a tus gafas y lentillas en Clínica Baviera. https://n9.cl/clinicabaviera_kingsleague"
323,vhaddy,#FF7F50,"La kinli"
324,anabelen01027,,"PPP"
324,japa16_gg,#008000,"PPP"
325,nahu_ledesma1,#D2691E,"kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio"
325,josefinarodas123,#5F9EA0,"kleagueJijantes kleagueJijantes kleagueJijantes kleagueJijantes"
326,adrianqsadaca,,"!horarios"
326,el_tepo_rules,,"Vamos Pío!!!"
326,vrl017,,"ppp"
327,dieegoolopezz,,"Hoy uri pons mete 2 golaa"
328,6kakashi,#FF4500,"juanddEscudo juanddAniquiladores juanddEscudo juanddAniquiladores juanddEscudo juanddEscudo juanddEscudo juanddAniquiladores"
328,sr_chocolat,#FF00D0,"AlienDance"
330,saamuuu_10,#8A2BE2,"kleagueXbuyer kleagueXbuyer kleagueXbuyer kleagueXbuyer kleagueXbuyer"
330,makiri_gg,#008000,"rivers41Pio   rivers41Pio   rivers41Pio   rivers41Pio   rivers41Pio   rivers41Pio   rivers41Pio"
330,solfuert,,"PPP"
331,aiden_007,#FF0000,"FallWinning FallWinning FallWinning"
331,vrl017,,"PPP"
332,pandasaul07,#FF4500,"Aaaaaa"
332,el_bromasxd09,#1E90FF,"PPP"
333,walkerelite0,#DAA520,"#PPPALVMLVALV"
333,diego24_alv,#FF69B4,"PURO PINCHE PIOOOOOO"
334,sayri123,#5F9EA0,"PPP"
334,erselito_gg,#008000,"PPP"
335,japa16_gg,#008000,"rivers41Pio rivers41Pio rivers41Pio"
336,pandasaul07,#FF4500,"Hhhhhhhhhhhhhhhh"
336,kevin_c545,#FF0000,"rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio"
336,moobot,#54BC75," Toda la información de la Kings League InfoJobs en: https://kingsleague.pro"
337,mrrick20yt,#FF0000,"El aniba"
337,sahidcito,#1E90FF,"madrugando por la patrona <3"
338,siu476,,"vamossssssss xbuyeeeeeeeeeeeeer"
338,puppet05_,#B22222,"SUBprise SUBprise SUBprise SUBprise SUBprise"
339,chembiitooooooo,,"Vamooooosssssh"
340,sra_vaqui,,"Vamoooooo Kuni 🙌🪄💪"
340,danideriver,#FF0000,"SingsNote FamilyMan SingsNote"
341,6kakashi,#FF4500,"juanddEscudo juanddAniquiladores juanddEscudo juanddAniquiladores juanddEscudo juanddAniquiladores juanddAniquiladores juanddAniquiladores"
341,joseth14_valdivia,#5F9EA0,"PPP"
342,saamuuu_10,#8A2BE2,"kleagueUltimatemostoles kleagueUltimatemostoles kleagueUltimatemostoles kleagueUltimatemostoles kleagueUltimatemostoles kleagueUltimatemostoles kleagueUltimatemostoles kleagueUltimatemostoles kleagueUltimatemostoles kleagueUltimatemostoles kleagueUltimatemostoles"
342,elorzita,#FF69B4,"!horarios"
342,leydi_ale29_gg,#8A2BE2,"Vamosss mi PPP"
343,luiyi4,#FF0000,"33"
344,dilan___gg,#1E90FF,"rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio"
344,creativejosh,#1E90FF,"PPP"
344,perispepito,#008EFF,"quien juega ahora contra pio?"
345,takotheyaki,#E6A152,"c viene furbito"
345,dieegoolopezz,,"kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo"
345,josefinarodas123,#5F9EA0,"kleaguePorcinos kleaguePorcinos kleaguePorcinos"
346,papocrack77,,"kleagueEscudo"
346,gyrkojondalar,#FF0000,"vamos jijantes !!!"
346,nahu_ledesma1,#D2691E,"kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio k"
346,raulaguilar20,,"se VIENEEEEE"
346,happyrhyz,#FFFFFF,"!horarios"
347,friisko_,#5F9EA0,"Hoy la mete Uri"
348,danieiita21,#FF69B4,"kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo"
349,limoncito_19,#0000FF,"PPPALVMLVALV"
349,elsanro7902,,"Resultados"
349,alekszami,#FF7F50,"jijantesfcESCUDO jijantesfcESCUDO jijantesfcESCUDO jijantesfcESCUDO"
350,el_tepo_rules,,"kleagueLogo"
350,dieegoolopezz,,"kleagueEscudo"
351,elseba05_xd,,"Llegó la kigsleague"
351,jack710_gg,#008000,"#puropinchepioalv"
351,joseth14_valdivia,#5F9EA0,"rivers41Pio rivers41Pio rivers41Pio rivers41Pio"
352,soulxatma,,"PPP"
352,nahue_1o,#1B958C,"!horarios"
353,saamuuu_10,#8A2BE2,"kleagueDjmariio kleagueDjmariio kleagueDjmariio kleagueDjmariio kleagueDjmariio kleagueDjmariio kleagueDjmariio kleagueDjmariio kleagueDjmariio"
353,kevin_c545,#FF0000,"PPP🐣🐣 rivers41Pio"
353,dieegoolopezz,,"kleagueEscudo kleagueEscudo kleagueEscudo kleagueEscudo kleagueEscudo"
354,favio3004,,"Buenos días ppp"
355,yerman99gg,#FF7F50,"Rayooo"
356,facudb_gg,#00FF7F,"PPP rivers41Pio"
356,santiiago_gg,#9ACD32,"PPP"
357,carlosfme,#9ACD32,"rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio"
357,daveknot1,#FF0000,"Ya despertamos los bots de PIO #PuroPinchePIO"
357,erselito_gg,#008000,"PPPALV"
357,jose_uc8,,"Quien juega primero"
358,sayri123,#5F9EA0,"rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio"
358,lirick200,,"HOLA WN"
358,moobot,#54BC75," kleagueLogo CAMISETAS OFICIALES EN: https://store.kingsleague.pro"
359,santiago_samaniego,,"kleagueLogo"
359,microondasconnivea,,"PPP"
360,byargenis,#00FF7F,"kleagueLogo kleagueEscudo"
361,aarturito011,#008000,"Buenas chat y mods, otro día más ;)"
361,nahu_ledesma1,#D2691E,"kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio"
361,historias_de_todo_y_edits,,"kleagueEscudo kleagueEscudo kleagueEscudo kleagueEscudo kleagueEscudo kleagueEscudo kleagueEscudo kleagueEscudo"
361,leyva1342,#FF69B4,"Holaaa ya empieza el mejor partido PPP rociodJam"
363,leydi_ale29_gg,#8A2BE2,"VAMOS PIO, VAMOS PIO"
363,yerman99gg,#FF7F50,"Vmossssssss"
364,nahu_ledesma1,#D2691E,"kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePio"
364,pikilewis,,"Puro pinche pactouuu"
364,wai_scout,#FF7F50,"la kinli"
364,saamuuu_10,#8A2BE2,"kleagueRoja kleagueRoja kleagueRoja kleagueRoja kleagueRoja kleagueRoja kleagueRoja"
364,blayete,#FF0000,"!horarios"
364,yerman99gg,#FF7F50,"S"
365,el_bromasxd09,#1E90FF,"VAMOS SI SE PUEDE PATRONAAAA"
366,josefinarodas123,#5F9EA0,"kleagueAdricontreras kleagueDjmariio kleagueGerardromero kleagueIbai kleagueIkercasillas kleagueJuansguarnizo kleagueKun kleaguePerxitaa kleagueRivers kleagueSpursito kleagueGrefg kleagueXbuyers"
367,nahu_ledesma1,#D2691E,"kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio kleaguePeepoPio kleaguePio"
367,langelvn,#FF0000,"Cómo nos hacen levantarnos a las 7:30 am aldogeoCry aldogeoCry"
368,khelalias,#1E90FF,"La kinli"
369,sr_chocolat,#FF00D0,"@aarturito011 hey!"
369,joseth14_valdivia,#5F9EA0,"rivers41Pio rivers41Pio rivers41Mike rivers41Aja"
369,kingjuan200,#FF0000,"porcinos ultimate, partidazo"
370,nahu_ledesma1,#D2691E,"kleaguePeepoPio kleaguePio kleaguePeepoPio"
370,orbeamas,,"kleagueJijante kleagueSaiyans kleagueSaiyans kleagueSaiyans kleagueSaiyans kleagueSaiyans"
371,saamuuu_10,#8A2BE2,"kleagueOPA kleagueOPA kleagueOPA kleagueOPA kleagueOPA kleagueOPA kleagueOPA kleagueOPA kleagueOPA kleagueOPA kleagueOPA kleagueOPA"
372,moobot,#54BC75," Simyo es más fácil que tener a un cactus por mascota. Tú haces tu propia tarifa: solo fibra, solo móvil o ambos, de prepago o de contrato, añades líneas adicionales, pones límites de consumo… Así, sí: https://bit.ly/3WJHXPl"
372,somitha,,"PPPALV"
373,axelgabmonmor,,"! horario"
373,bengueraa,#00FF7F,"GlitchNRG GlitchNRG GlitchNRG GlitchNRG GlitchNRG"
374,valdimar17,,"🐏"
375,mtxcris,#00FF7F,"nosotros los bots sin dormir para apoyar a PIO rivers41Pio rivers41Pio"
376,mezcladin,#00CFFF,"SOY MAS DEL PSOE Kappa"
376,dremurke,#31CCAF,"Kinli ibaiKenaPat"
377,evelin_gg_,#00FF7F,"PPP"
378,mentaldisharmony_,#8E9069,"SoCute"
379,makiri_gg,#008000,"#puropinchepioalv#puropinchepioalv#puropinchepioalv#puropinchepioalv#puropinchepioalv#puropinchepioalv#puropinchepioalv#puropinchepioalv#puropinchepioalv"
380,thorbalon,,"!horarios"
380,razgriz_666,,"PPPALV"
381,jesusvb16_,,"kleagueEscudo"
381,camila1113t,#1E90FF,"rivers41Pio rivers41Pio rivers41Pio"
381,fernanda_blight,,"PPP"
383,agox12,#8A2BE2,"cocaaaaaaaaa"
383,moobot,#54BC75," ¡No te quedes fuera de juego! Descarga la app de InfoJobs y mete un golazo en tu carrera laboral. Encuentra tu próximo trabajo: serás su fichaje estrella https://infojobs.onelink.me/2882600328/ynh6xdn6"
383,joselitoo_6,#DAA520,"Dalee dalee la kinlii la kinliii"
384,melvin_lazo,#00FF7F,"vamos"
384,raulaguilar20,,"SE VIENE, SE VIENE SEÑOREESSS Y SEÑORAAASSS"
384,quimico_drc,,":p :p :p :p :p :p :p :p"
384,dieegoolopezz,,"Squid1 Squid2 Squid3 Squid2 Squid4"
385,papocrack77,,"Vamos pio"
385,luisanajasmin,,"PPP"
385,tiwar,#FF0000,"rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio"
386,danieiita21,#FF69B4,"!horarios"
386,elrana34,,"Miau miau guau guau"
387,langelvn,#FF0000,"rivers41Pio rivers41Pio rivers41Mike rivers41Aja"
388,ulitalkko8,,"@jose_uc8 Xbuyer vs Pio juegan ahora"
388,xalbertozz,#FF69B4,"xalbertozz subscribed with Prime. They've subscribed for 4 months! "
388,pabloskiii00,,"!!!!! Horarios¡¡"
389,valyulix,,"rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio"
389,camila1113t,#1E90FF,"Aquí una Bot 👻"
391,creativejosh,#1E90FF,"PPP"
391,axelgabmonmor,,"!horario"
392,comandini05,#00FF7F,"Mods que tengan lindo día, que sea leve <3"
393,thorbalon,,"!horario"
393,liz_juarez94,#FF8879,"PPP"
393,kalyrobles1994,#8A2BE2,"kleaguePio kleagueRivers rivers41Pio rivers41Pio rivers41Pio rivers41Pio"
393,byromel14,,"Horarios!"
393,moobot,#54BC75," kleagueQueensLogo Twitter: https://twitter.com/QueensLeague | Instagram: https://www.instagram.com/queensleague | TikTok: https://www.tiktok.com/@queensleague | YouTube: https://www.youtube.com/@KingsLeagueOfficial"
393,kevin_c545,#FF0000,"rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio rivers41Pio"
395,sayri123,#5F9EA0,"Puro Pinche pio"
395,joselitoo_6,#DAA520,"se.vienenncositas epicass"
395,gorkax3000,#FF0000,"kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo kleagueLogo"
395,neego,#1E90FF,"kleagueQueensLogo"
396,neiserparra,#FF0000,"neiserparra subscribed at Tier 1. They've subscribed for 3 months, currently on a 3 month streak! "
396,alekszami,#FF7F50,"jijantesfcFregaito jijantesfcFregaito jijantesfcFregaito jijantesfcFregaito jijantesfcFregaito"
397,alexnalex32,#8A2BE2,"Me encanta la kinli la veo todo el día, esto no es la premier, me encanta, qué bueno. 2020Pajamas 2020Pajamas"
